,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed
1,scene-0100,1533151472046984,1533151472403276,1e6a311b108b40668f3b0bc91a0b03a1,d119ca3bdcc84a7b9e3f857384348209,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-11.4,0.0,0,11,0,11,0.0
2,scene-0100,1533151472546293,1533151472903301,1e6a311b108b40668f3b0bc91a0b03a1,f58ea1c2cf6443f89041edfbc103a2f0,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-11.5,0.0,0,11,0,11,0.0
3,scene-0100,1533151473046176,1533151473403269,1e6a311b108b40668f3b0bc91a0b03a1,fdc0289630554c068433aafca32fe5b5,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.8,0.0,0,11,0,11,0.0
4,scene-0100,1533151473546619,1533151473903268,1e6a311b108b40668f3b0bc91a0b03a1,1800502383f347c8bd559fda6e78806e,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.8,0.0,0,11,0,11,0.0
5,scene-0100,1533151474046479,1533151474403233,1e6a311b108b40668f3b0bc91a0b03a1,440ffd65dff440f79e42b91fc657c53a,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.8,0.0,0,11,0,11,0.0
6,scene-0100,1533151474548577,1533151474903371,1e6a311b108b40668f3b0bc91a0b03a1,dbb49cd52a6b49bdbe03b93fb69a12e5,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.8,0.0,0,11,0,11,0.0
7,scene-0100,1533151475046796,1533151475403540,1e6a311b108b40668f3b0bc91a0b03a1,06ddbae11ab64301a177bd2f9c134d53,"[593.428, 1511.444, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.3,0.0,0,11,0,11,0.0
8,scene-0100,1533151475547215,1533151475903348,1e6a311b108b40668f3b0bc91a0b03a1,d9e1474384a649b9a31074fd68528a93,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.5,0.0,0,11,0,11,0.0
9,scene-0100,1533151476047091,1533151476403228,1e6a311b108b40668f3b0bc91a0b03a1,c7b40e0af67c40388380d152d7d4a3bf,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.5,0.0,0,11,0,11,0.0
10,scene-0100,1533151476647050,1533151476903238,1e6a311b108b40668f3b0bc91a0b03a1,6f618393ab9e45179e7e75fd500b5c55,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,11,0,11,0.0
11,scene-0100,1533151477147482,1533151477404671,1e6a311b108b40668f3b0bc91a0b03a1,aa298e46beef44f2936dcbed16de5831,"[593.428, 1511.445, 0.0]","[584.546, 1517.388, 0.624]",10.705,-9.6,0.0,0,11,0,11,0.0
12,scene-0100,1533151477647904,1533151477903209,1e6a311b108b40668f3b0bc91a0b03a1,a9ac41171092418093d1c0afc2fc0861,"[593.428, 1511.445, 0.0]","[584.532, 1517.397, 0.624]",10.722,-9.6,0.0,0,11,0,10,0.0
13,scene-0100,1533151478147229,1533151478403167,1e6a311b108b40668f3b0bc91a0b03a1,58ffdb22fc3d4bbd88b113e48c4e9e2c,"[593.428, 1511.445, 0.0]","[584.518, 1517.406, 0.624]",10.738,-9.6,0.0,0,10,0,10,0.0
14,scene-0100,1533151478647106,1533151478903171,1e6a311b108b40668f3b0bc91a0b03a1,c1b8676d2cac4d5f8d18c6578b268a0c,"[593.428, 1511.445, 0.0]","[584.504, 1517.415, 0.624]",10.755,-9.6,0.0,0,10,0,10,0.0
15,scene-0100,1533151479147529,1533151479403694,1e6a311b108b40668f3b0bc91a0b03a1,65ff632f9122491598d3dd2038996bef,"[593.428, 1511.445, 0.0]","[584.523, 1517.403, 0.624]",10.732,-9.6,0.0,0,10,0,10,0.0
16,scene-0100,1533151479647416,1533151479902727,1e6a311b108b40668f3b0bc91a0b03a1,99be6f57ade249b4bbb551e892b58c0d,"[593.428, 1511.445, 0.0]","[584.541, 1517.391, 0.624]",10.711,-9.6,0.0,0,10,0,10,0.0
17,scene-0100,1533151480147979,1533151480402936,1e6a311b108b40668f3b0bc91a0b03a1,9e24327db8be4ca6bd1619c11a56d04e,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,10,0,10,0.0
18,scene-0100,1533151480698035,1533151480903404,1e6a311b108b40668f3b0bc91a0b03a1,67cebc4fdb554fc1af293d1aa1c2d882,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,10,0,10,0.0
19,scene-0100,1533151481197939,1533151481402976,1e6a311b108b40668f3b0bc91a0b03a1,fda53151605444e48ecf50c4b5bfd922,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,10,0,10,0.0
20,scene-0100,1533151481647470,1533151481902682,1e6a311b108b40668f3b0bc91a0b03a1,3a0bd0fdf871498fa7e3891bd801ad7d,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,10,0,19,0.0
21,scene-0100,1533151482147357,1533151482403162,1e6a311b108b40668f3b0bc91a0b03a1,91b40dd8a4a44783a6029181669f864a,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,19,0,18,0.0
22,scene-0100,1533151482696991,1533151482902972,1e6a311b108b40668f3b0bc91a0b03a1,3e5bfdc8ae3a4adba0bf07e68baf1cd4,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
23,scene-0100,1533151483197998,1533151483403015,1e6a311b108b40668f3b0bc91a0b03a1,6f5d0ef0fed444d09e4a18d3898c231e,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
24,scene-0100,1533151483697299,1533151483903048,1e6a311b108b40668f3b0bc91a0b03a1,af670ebfc7114fb79cce0c343a285f01,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
25,scene-0100,1533151484197162,1533151484402987,1e6a311b108b40668f3b0bc91a0b03a1,2d68522dcc634c9fbc880992a45670f2,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
26,scene-0100,1533151484697042,1533151484903250,1e6a311b108b40668f3b0bc91a0b03a1,4416a20478a447d9baf15d8d508a5737,"[593.428, 1511.445, 0.0]","[584.528, 1517.384, 0.624]",10.718,-9.6,0.0,0,18,0,18,0.0
27,scene-0100,1533151485197473,1533151485403119,1e6a311b108b40668f3b0bc91a0b03a1,0e755623161a4644a8a5b942fa8ebfb9,"[593.428, 1511.445, 0.0]","[584.539, 1517.383, 0.624]",10.708,-9.6,0.0,0,18,0,18,0.0
28,scene-0100,1533151485697341,1533151485902516,1e6a311b108b40668f3b0bc91a0b03a1,0fd3e8de7c814da98ca7e41fd718f916,"[593.428, 1511.445, 0.0]","[584.549, 1517.381, 0.624]",10.699,-9.6,0.0,0,18,0,18,0.0
29,scene-0100,1533151486146897,1533151486403273,1e6a311b108b40668f3b0bc91a0b03a1,ab01dd2f2644429baeb3a8c82a07ad31,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
30,scene-0100,1533151486647321,1533151486902392,1e6a311b108b40668f3b0bc91a0b03a1,64b9a5f867094da3aceff88374aa6990,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
31,scene-0100,1533151487147205,1533151487402871,1e6a311b108b40668f3b0bc91a0b03a1,e7b912487c7c476c9b4792aafed342e1,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
32,scene-0100,1533151487546987,1533151487903016,1e6a311b108b40668f3b0bc91a0b03a1,511f482a1cff4f2b97b6729ecdd8d3e1,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
33,scene-0100,1533151488046878,1533151488402856,1e6a311b108b40668f3b0bc91a0b03a1,71ad525f4cb04d71baa040a491806082,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
34,scene-0100,1533151488547299,1533151488902812,1e6a311b108b40668f3b0bc91a0b03a1,7fe8d2b8f0e549ad82d87ff0f69eb5da,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.5,0.0,0,18,0,18,0.0
35,scene-0100,1533151489047179,1533151489402818,1e6a311b108b40668f3b0bc91a0b03a1,389bc27b31d743daae4d717328504c47,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
36,scene-0100,1533151489447540,1533151489902946,1e6a311b108b40668f3b0bc91a0b03a1,9386649d999a45bda8646906421aafa1,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
37,scene-0100,1533151489947393,1533151490402814,1e6a311b108b40668f3b0bc91a0b03a1,70e2f3e8a11d40829ef46c3dba131ba1,"[593.428, 1511.445, 0.0]","[584.56, 1517.379, 0.624]",10.688,-9.6,0.0,0,18,0,18,0.0
0,scene-0101,1533151514547047,1533151514901779,5b282658f35248ffb284d1e5d68ada8d,5bf25e72a1304bd2a24c53bce26146ab,"[593.428, 1511.445, 0.0]","[584.655, 1517.262, 0.561]",10.541,-19.8,0.0,0,18,0,18,0.0
1,scene-0101,1533151515047378,1533151515402241,5b282658f35248ffb284d1e5d68ada8d,559d56412f184e47a5ed0f85e4ec1e94,"[593.428, 1511.445, 0.0]","[584.662, 1517.273, 0.561]",10.541,-19.8,0.0,0,18,0,18,0.0
2,scene-0101,1533151515547814,1533151515902052,5b282658f35248ffb284d1e5d68ada8d,34d18d29e82944fcb39b8dbe621f843a,"[593.428, 1511.445, 0.0]","[584.662, 1517.273, 0.561]",10.541,-19.8,0.0,0,18,0,18,0.0
3,scene-0101,1533151516047153,1533151516402047,5b282658f35248ffb284d1e5d68ada8d,d442c835b6234eca98a6903bfd05b38c,"[593.428, 1511.445, 0.0]","[584.662, 1517.273, 0.561]",10.541,-19.8,0.0,0,18,0,18,0.0
4,scene-0101,1533151516547575,1533151516902281,5b282658f35248ffb284d1e5d68ada8d,88dcbedbd51c4d599a0fedb1cbd6b735,"[593.428, 1511.445, 0.0]","[584.662, 1517.273, 0.561]",10.541,-19.8,0.0,0,18,0,18,0.0
5,scene-0101,1533151517047469,1533151517401879,5b282658f35248ffb284d1e5d68ada8d,36d27065203c4f82814868d37c441f84,"[593.428, 1511.445, 0.0]","[584.649, 1517.289, 0.563]",10.561,-19.9,0.0,0,18,0,0,0.0
6,scene-0101,1533151517547339,1533151517901953,5b282658f35248ffb284d1e5d68ada8d,1f8bcf2732384e33bfe5cd9cb43d3755,"[593.428, 1511.445, 0.0]","[584.68, 1517.276, 0.566]",10.528,-16.5,0.0,0,0,53,0,0.0
7,scene-0101,1533151518047227,1533151518402007,5b282658f35248ffb284d1e5d68ada8d,a34ce5281c624f749cd75a1d7bd177a2,"[593.428, 1511.445, 0.0]","[584.387, 1517.477, 0.569]",10.883,-16.2,0.0,53,0,107,0,1.55
8,scene-0101,1533151518547070,1533151518902150,5b282658f35248ffb284d1e5d68ada8d,46a9d7bd658b4df4b6e17088c95670b8,"[593.423, 1511.447, 0.0]","[583.849, 1517.843, 0.571]",11.528,-16.2,1.55,107,0,158,0,3.2
9,scene-0101,1533151519046948,1533151519402049,5b282658f35248ffb284d1e5d68ada8d,4bda24c728104f1d87b994951a3676bc,"[593.296, 1511.523, 0.0]","[582.869, 1518.512, 0.574]",12.566,-16.1,3.2,158,0,193,0,5.0
10,scene-0101,1533151519446755,1533151519901785,5b282658f35248ffb284d1e5d68ada8d,fbdd4075eb774a729abb16f599d18827,"[593.067, 1511.66, 0.0]","[581.767, 1519.269, 0.576]",13.635,-5.0,5.0,193,0,223,0,6.83
11,scene-0101,1533151519946606,1533151520401954,5b282658f35248ffb284d1e5d68ada8d,bcb28efe2d9a404e9b91af98813cdff3,"[592.553, 1511.971, 0.0]","[579.957, 1520.514, 0.558]",15.23,1.7,6.83,223,0,242,0,8.65
12,scene-0101,1533151520446480,1533151520901966,5b282658f35248ffb284d1e5d68ada8d,2aa1cf5ba1d44a1a9c8f772a907bb77e,"[591.832, 1512.411, 0.0]","[577.867, 1522.015, 0.541]",16.957,1.7,8.65,242,0,246,0,10.52
13,scene-0101,1533151520946912,1533151521401438,5b282658f35248ffb284d1e5d68ada8d,1463f513201e479aa5122b6b1b1e455f,"[590.82, 1513.031, 0.0]","[575.349, 1523.838, 0.523]",18.879,1.4,10.52,246,0,246,0,12.3
14,scene-0101,1533151521447359,1533151521902204,5b282658f35248ffb284d1e5d68ada8d,f70b8cb2aba3481083ac7403d4719f23,"[589.535, 1513.816, 0.0]","[572.518, 1525.931, 0.505]",20.895,1.2,12.3,246,0,246,0,13.93
15,scene-0101,1533151521946665,1533151522401814,5b282658f35248ffb284d1e5d68ada8d,0542ae6e08e14d2db539154651ec3b4c,"[588.127, 1514.687, 0.0]","[569.4, 1528.311, 0.372]",23.161,1.1,13.93,246,0,242,0,15.75
16,scene-0101,1533151522447088,1533151522901526,5b282658f35248ffb284d1e5d68ada8d,607e37682b2d45e889716a1268383677,"[586.485, 1515.694, 0.0]","[566.275, 1530.647, 0.331]",25.143,-1.3,15.75,242,0,246,0,17.08
17,scene-0101,1533151522946984,1533151523401878,5b282658f35248ffb284d1e5d68ada8d,70270597b3e7458983c4b3ea269ffa31,"[584.644, 1516.825, 0.0]","[562.966, 1533.183, 0.34]",27.159,-16.1,17.08,246,0,246,0,18.36
18,scene-0101,1533151523447428,1533151523901652,5b282658f35248ffb284d1e5d68ada8d,130b6526a37f4bbb80220f2625657780,"[582.66, 1518.035, 0.0]","[559.611, 1535.618, 0.349]",28.992,-23.7,18.36,246,0,255,0,19.63
19,scene-0101,1533151523947287,1533151524401856,5b282658f35248ffb284d1e5d68ada8d,dea7df3ca28c4d95918d06fc95334605,"[580.536, 1519.404, 0.0]","[556.147, 1538.305, 0.358]",30.858,-20.6,19.63,255,0,262,0,21.03
20,scene-0101,1533151524447730,1533151524901997,5b282658f35248ffb284d1e5d68ada8d,becc3a4941d247739ac88bea8b9ecf95,"[578.324, 1520.92, 0.0]","[552.321, 1541.197, 0.489]",32.978,-16.3,21.03,262,0,262,0,22.57
21,scene-0101,1533151524948156,1533151525401362,5b282658f35248ffb284d1e5d68ada8d,65962ab44aa5483584c4252fe3d289d2,"[575.911, 1522.64, 0.0]","[548.204, 1544.159, 0.575]",35.086,-12.7,22.57,262,0,262,0,23.98
22,scene-0101,1533151525398255,1533151525901596,5b282658f35248ffb284d1e5d68ada8d,75379cb9add24ae596b433da1282c5fb,"[573.647, 1524.319, 0.0]","[544.076, 1547.095, 0.783]",37.334,-7.6,23.98,262,0,262,0,25.65
23,scene-0101,1533151525897578,1533151526401731,5b282658f35248ffb284d1e5d68ada8d,d5c9eaf5bb344cb684d682170660d900,"[571.018, 1526.365, 0.0]","[539.527, 1550.416, 0.93]",39.636,-4.4,25.65,262,0,259,0,26.98
24,scene-0101,1533151526398002,1533151526901267,5b282658f35248ffb284d1e5d68ada8d,9e5f531770284510a3b4c9e64ca48a08,"[568.252, 1528.54, 0.0]","[534.445, 1554.12, 0.983]",42.405,1.4,26.98,259,0,259,0,28.35
25,scene-0101,1533151526897905,1533151527401747,5b282658f35248ffb284d1e5d68ada8d,f06ab7dbad944f61b850399daf6c437c,"[565.346, 1530.909, 0.0]","[529.152, 1557.745, 1.046]",45.07,7.3,28.35,259,0,252,0,29.31
26,scene-0101,1533151527397766,1533151527901970,5b282658f35248ffb284d1e5d68ada8d,bf2c0c63e8bb4e9ba6602f35d4fff553,"[562.299, 1533.396, 0.0]","[523.86, 1561.37, 1.11]",47.553,9.6,29.31,252,0,252,0,30.45
27,scene-0101,1533151527897656,1533151528401305,5b282658f35248ffb284d1e5d68ada8d,0ec2e653f595496cbe582f5cd7daaaf6,"[559.149, 1535.917, 0.0]","[517.86, 1565.356, 1.21]",50.724,3.4,30.45,252,0,249,0,30.5
28,scene-0101,1533151528397499,1533151528901675,vehicle_info,22ce804db92749a1aee3a08ffbecfbbd,"[555.797, 1538.487, 0.0]","[555.797, 1538.487, 0.0]",99.0,-9.9,30.5,249,0,252,0,31.49
29,scene-0101,1533151528947135,1533151529401145,vehicle_info,2cdbffa384a5478babff79039cac4e75,"[552.036, 1541.335, 0.0]","[552.036, 1541.335, 0.0]",99.0,-6.8,31.49,252,0,249,0,32.14
30,scene-0101,1533151529447564,1533151529901414,vehicle_info,e2c7c91b4ea2462090d866539ff6b9e5,"[548.615, 1544.021, 0.0]","[548.615, 1544.021, 0.0]",99.0,-5.1,32.14,249,0,226,0,32.9
31,scene-0101,1533151529947438,1533151530401877,vehicle_info,aee1e33b4ca74ae4a761fa072f92b577,"[545.078, 1546.852, 0.0]","[545.078, 1546.852, 0.0]",99.0,3.5,32.9,226,0,226,0,33.52
32,scene-0101,1533151530546864,1533151530901739,vehicle_info,717c45682e15432f9862e47775b9b80f,"[540.82, 1550.343, 0.0]","[540.82, 1550.343, 0.0]",99.0,14.3,33.52,226,0,226,0,34.13
33,scene-0101,1533151530947201,1533151531401489,vehicle_info,2e743b1fb9a34383b88bec3e7792ad2a,"[537.862, 1552.728, 0.0]","[537.862, 1552.728, 0.0]",99.0,17.5,34.13,226,0,216,0,34.74
34,scene-0101,1533151531447080,1533151531901648,vehicle_info,05e8bcefb9e442ceb0c8d16b745974e0,"[534.082, 1555.663, 0.0]","[534.082, 1555.663, 0.0]",99.0,14.9,34.74,216,0,200,0,35.27
35,scene-0101,1533151531897199,1533151532400969,vehicle_info,b43de5e578944891bf9433166bd974c2,"[530.542, 1558.237, 0.0]","[530.542, 1558.237, 0.0]",99.0,8.7,35.27,200,0,0,0,35.58
36,scene-0101,1533151532446848,1533151532901285,vehicle_info,0ba00e2623814934b1b00ec2b461a125,"[526.034, 1561.349, 0.0]","[526.034, 1561.349, 0.0]",99.0,4.8,35.58,0,0,0,0,35.12
37,scene-0101,1533151532946738,1533151533401801,vehicle_info,2ce065a0fa9e4e4da888abc18fa100c8,"[521.92, 1564.083, 0.0]","[521.92, 1564.083, 0.0]",99.0,4.1,35.12,0,0,101,0,34.65
