,scene,timestamp,utime,inst_token,ann_token,distance,throttle,ego_speed,brake,future_throttle,future_brake
132,scene-0061,1532402932197715,1532402932127384,61dd7d03d7ad466d89f901ed64e2c0dd,2b7a2a70222b4c249b923f94d46da594,46.766,0,23.58,0,0,0
133,scene-0061,1532402932197715,1532402932127384,270f83c6aa8045cdaf422c3fa18309de,fbe61deac2bd4463ae483e353767551c,75.191,0,23.58,0,0,0
134,scene-0061,1532402932197715,1532402932626799,bc38961ca0ac4b14ab90e547ba79fbb6,2064ecd1630a428184fb8715b226bf9b,18.665,0,22.69,0,0,0
135,scene-0061,1532402932197715,1532402932127384,a0049f95375044b8987fbcca8fda1e2b,40f8a10e1410407b83f3d05f7e9fe9bf,47.346,0,23.58,0,0,0
136,scene-0061,1532402932197715,1532402932626799,56a71c208ac6472f90b6a82529a6ce61,8494228ce3a44718ae8dae72ddd5d60a,43.721,0,22.69,0,0,0
137,scene-0061,1532402932197715,1532402932626799,a60047adc78a4b6895702e86b6d2fe88,fc2c1284ba9c4c8490f98cd40740b536,34.432,0,22.69,0,0,0
138,scene-0061,1532402932197715,1532402932626799,e3c5b72c12c34c85aac247734ad83bef,d708a9162e364c3486a7653667fb8f7f,37.196,0,22.69,0,0,0
139,scene-0061,1532402932197715,1532402932626799,c1958768d48640948f6053d04cffd35b,bb4c6ddbf99a4f1c930d01efd0bbfcd3,23.037,0,22.69,0,0,0
140,scene-0061,1532402932647284,1532402933127327,c1958768d48640948f6053d04cffd35b,8d72d40ef47c4210ac6d4381187fb84d,21.682,0,21.89,0,0,0
141,scene-0061,1532402932647284,1532402932626799,4b77b9d062f547a5a3cfe21ac661ea9a,39fd8193b62a4e76840c94a61eff78e7,47.899,0,22.69,0,0,0
142,scene-0061,1532402932647284,1532402933127327,56a71c208ac6472f90b6a82529a6ce61,4d9a8ef7f021455f902c873f86596e32,40.847,0,21.89,0,0,0
143,scene-0061,1532402932647284,1532402932626799,270f83c6aa8045cdaf422c3fa18309de,cdce3b409f2548aead09e2f3cdfbf565,72.424,0,22.69,0,0,0
144,scene-0061,1532402932647284,1532402932626799,a0256497c28e47348c45fdd211e8679e,3f3b33f0cf8b4fe9a1fcbea738a2c9b6,59.894,0,22.69,0,0,0
145,scene-0061,1532402932647284,1532402932626799,22907d343d2940e099a353e3b364b04e,603bad7a46a7469ea092aac2b73e8d0f,61.606,0,22.69,0,0,0
146,scene-0061,1532402932647284,1532402932626799,61dd7d03d7ad466d89f901ed64e2c0dd,310b167601bb43a6b42b2f3b2b963e3a,44.029,0,22.69,0,0,0
147,scene-0061,1532402932647284,1532402932626799,291e6cccbc254f2ab4eadfe98331dfec,5ee854b5b5264e3d97c808b0a64631ef,53.862,0,22.69,0,0,0
148,scene-0061,1532402932647284,1532402933127327,a60047adc78a4b6895702e86b6d2fe88,2afae288e01145e9b857ce123cbd4e39,34.655,0,21.89,0,0,0
149,scene-0061,1532402932647284,1532402933127327,bc38961ca0ac4b14ab90e547ba79fbb6,ec5d36663d994871be2aa33248629244,18.867,0,21.89,0,0,0
150,scene-0061,1532402932647284,1532402933127327,vehicle_info,023c4df2d451409881d8e6ea82f14704,-1.0,0,21.89,0,0,0
151,scene-0061,1532402932647284,1532402933127327,e3c5b72c12c34c85aac247734ad83bef,4daf0450f60a4cb391d73cc2381de060,34.405,0,21.89,0,0,0
152,scene-0061,1532402932647284,1532402932626799,4005437c730645c2b628dc1da999e06a,ae1c065b6644486d83c1a094c42367ae,80.069,0,22.69,0,0,0
153,scene-0061,1532402932647284,1532402932626799,a0049f95375044b8987fbcca8fda1e2b,9730965ab89b426597584039d0fd5622,44.485,0,22.69,0,0,0
154,scene-0061,1532402933146604,1532402933627160,bc38961ca0ac4b14ab90e547ba79fbb6,966ef9fb97bc46d98ef2a4e999c37e86,19.294,0,21.2,0,0,0
155,scene-0061,1532402933146604,1532402933127327,a0256497c28e47348c45fdd211e8679e,4fc195015b784b37a2714545e23e7225,57.046,0,21.89,0,0,0
156,scene-0061,1532402933146604,1532402933127327,291e6cccbc254f2ab4eadfe98331dfec,c988ef2ebf8344af88d3f7a2ffb7e04f,51.148,0,21.89,0,0,0
157,scene-0061,1532402933146604,1532402933627160,vehicle_info,c235638ed66145988d17f9d0601923f2,-1.0,0,21.2,0,0,0
158,scene-0061,1532402933146604,1532402933127327,4b77b9d062f547a5a3cfe21ac661ea9a,3008cb106e2241d59e407f3e55fa3b6f,44.928,0,21.89,0,0,0
159,scene-0061,1532402933146604,1532402933127327,a0049f95375044b8987fbcca8fda1e2b,6a0666ed977b4c55857ef9dead4fb07d,41.374,0,21.89,0,0,0
160,scene-0061,1532402933146604,1532402933127327,270f83c6aa8045cdaf422c3fa18309de,003c9e7d16644977813c6c7d8072faf8,69.442,0,21.89,0,0,0
161,scene-0061,1532402933146604,1532402933627160,e3c5b72c12c34c85aac247734ad83bef,09285b6f4621436ebd876588871cc27c,31.381,0,21.2,0,0,0
162,scene-0061,1532402933146604,1532402933127327,61dd7d03d7ad466d89f901ed64e2c0dd,9dbbd11da0b74ce5b71df3f60c9d0238,41.063,0,21.89,0,0,0
163,scene-0061,1532402933146604,1532402933627160,56a71c208ac6472f90b6a82529a6ce61,104e193b80e64a94a65767d16342f539,37.723,0,21.2,0,0,0
164,scene-0061,1532402933146604,1532402933127327,22907d343d2940e099a353e3b364b04e,628a0c43bab64f6d9973c79de5138a65,58.651,0,21.89,0,0,0
165,scene-0061,1532402933146604,1532402933127327,4005437c730645c2b628dc1da999e06a,b76e5d92a31b48518c342b82fa2e8863,80.694,0,21.89,0,0,0
166,scene-0061,1532402933146604,1532402933627160,c1958768d48640948f6053d04cffd35b,fb5169ad9daa4d1086ec59d6cf5ed4b0,20.282,0,21.2,0,0,0
167,scene-0061,1532402933646462,1532402934126855,e3c5b72c12c34c85aac247734ad83bef,e0eb83f508bc4d81a2e68cb9188604fb,28.506,0,20.25,0,0,0
168,scene-0061,1532402933646462,1532402933627160,291e6cccbc254f2ab4eadfe98331dfec,735459f73b35415fb0e60deb7c66f7af,48.569,0,21.2,0,0,0
169,scene-0061,1532402933646462,1532402933627160,61dd7d03d7ad466d89f901ed64e2c0dd,823dc3bb545541dd89651581789abfad,38.24,0,21.2,0,0,0
170,scene-0061,1532402933646462,1532402934126855,vehicle_info,bc3c8a953f6b4dcdb77b521d89f3d9d5,-1.0,0,20.25,0,0,0
171,scene-0061,1532402933646462,1532402933627160,a0256497c28e47348c45fdd211e8679e,e5bb5b91bf5e46e0b19bf9087912f8f9,54.415,0,21.2,0,0,0
172,scene-0061,1532402933646462,1532402933627160,a0049f95375044b8987fbcca8fda1e2b,8c5c1f95e82d4a4b81ec0aa369215ab0,38.413,0,21.2,0,0,0
173,scene-0061,1532402933646462,1532402933627160,4b77b9d062f547a5a3cfe21ac661ea9a,a2377823ec494d719f58448f4a3ae0b8,42.098,0,21.2,0,0,0
174,scene-0061,1532402933646462,1532402933627160,22907d343d2940e099a353e3b364b04e,a04fe415a3e84cebbf47a9ae513965eb,55.902,0,21.2,0,0,0
175,scene-0061,1532402933646462,1532402934126855,c1958768d48640948f6053d04cffd35b,88520cc88ba144e68d63de11fbc12d0a,18.942,0,20.25,0,0,0
176,scene-0061,1532402933646462,1532402934126855,56a71c208ac6472f90b6a82529a6ce61,7c225abc3f4f46408e285e0329fe1c20,34.75,0,20.25,0,0,0
177,scene-0061,1532402933646462,1532402933627160,270f83c6aa8045cdaf422c3fa18309de,0ce16ea4217f4cbd96342b711ecc459a,66.656,0,21.2,0,0,0
178,scene-0061,1532402933646462,1532402933627160,4005437c730645c2b628dc1da999e06a,b9bf82c9d959484f8e379bde00005046,81.788,0,21.2,0,0,0
179,scene-0061,1532402934146351,1532402934627536,e3c5b72c12c34c85aac247734ad83bef,404cd4149d644730a22765ed6b9d4a84,25.731,0,19.34,0,0,0
180,scene-0061,1532402934146351,1532402934126855,22907d343d2940e099a353e3b364b04e,ca948846c2fa4569ab3e272f594f603b,53.343,0,20.25,0,0,0
181,scene-0061,1532402934146351,1532402934126855,291e6cccbc254f2ab4eadfe98331dfec,3f5e9750b9d04dc9ae25a58fbb5f4c80,46.071,0,20.25,0,0,0
182,scene-0061,1532402934146351,1532402934126855,61dd7d03d7ad466d89f901ed64e2c0dd,d1e95b2cd1874583bacda8ea413fb3b5,35.511,0,20.25,0,0,0
183,scene-0061,1532402934146351,1532402934126855,a0049f95375044b8987fbcca8fda1e2b,f0566e78a3e84ad48f9ce6c282fb7dd3,35.559,0,20.25,0,0,0
184,scene-0061,1532402934146351,1532402934627536,c1958768d48640948f6053d04cffd35b,d42112ee919b4f4d905d6206e3de9a73,17.671,0,19.34,0,0,0
185,scene-0061,1532402934146351,1532402934126855,4b77b9d062f547a5a3cfe21ac661ea9a,9c55f58d924b4050b413667087481cd6,39.359,0,20.25,0,0,0
186,scene-0061,1532402934146351,1532402934126855,270f83c6aa8045cdaf422c3fa18309de,7a1c3e5264d14047b3b880b987670a59,64.054,0,20.25,0,0,0
187,scene-0061,1532402934146351,1532402934627536,vehicle_info,1e3d79dae62742a0ad64c91679863358,-1.0,0,19.34,0,0,0
188,scene-0061,1532402934146351,1532402934627536,56a71c208ac6472f90b6a82529a6ce61,bc15bafc07d640f4a3d6de8461cd0cc3,31.889,0,19.34,0,0,0
189,scene-0061,1532402934696555,1532402935127340,56a71c208ac6472f90b6a82529a6ce61,d467009ee9824df9b2b5436983dd8140,28.835,0,18.33,0,0,0
190,scene-0061,1532402934696555,1532402935127340,vehicle_info,2afb9d32310e4546a71cbe432911eca2,-1.0,0,18.33,0,0,0
191,scene-0061,1532402934696555,1532402934627536,a0049f95375044b8987fbcca8fda1e2b,20518a8658f14ab490d72705f5381eea,32.506,0,19.34,0,0,0
192,scene-0061,1532402934696555,1532402934627536,291e6cccbc254f2ab4eadfe98331dfec,05b4d1f57ccc4fe0ad670eeb8043913c,43.371,0,19.34,0,0,0
193,scene-0061,1532402934696555,1532402934627536,61dd7d03d7ad466d89f901ed64e2c0dd,43fb2a5489264677a4994e454f6bcc4b,32.573,0,19.34,0,0,0
194,scene-0061,1532402934696555,1532402935127340,c1958768d48640948f6053d04cffd35b,083c23464b7d4f2682d1b0c33996af5f,16.58,0,18.33,0,0,0
195,scene-0061,1532402934696555,1532402934627536,270f83c6aa8045cdaf422c3fa18309de,e4a828fb4b0d4770b13bd781c33beda9,61.388,0,19.34,0,0,0
196,scene-0061,1532402934696555,1532402934627536,4b77b9d062f547a5a3cfe21ac661ea9a,7ee226dbbb9d494abff088aded9ef04f,36.411,0,19.34,0,0,0
197,scene-0061,1532402934696555,1532402935127340,e3c5b72c12c34c85aac247734ad83bef,bc8a8cfdf2e94a87ac66b8cda48b3c28,22.754,0,18.33,0,0,0
198,scene-0061,1532402935197541,1532402935127340,a0049f95375044b8987fbcca8fda1e2b,e4aa20a5174b4bf188d1144222019db0,29.935,0,18.33,0,0,0
199,scene-0061,1532402935197541,1532402935127340,61dd7d03d7ad466d89f901ed64e2c0dd,4393e1c649584d2c8cb69971047c4224,30.062,0,18.33,0,0,0
200,scene-0061,1532402935197541,1532402935627675,c1958768d48640948f6053d04cffd35b,f0d891697c4e408bbe5037b94486a7be,15.827,0,17.47,0,0,0
201,scene-0061,1532402935197541,1532402935127340,291e6cccbc254f2ab4eadfe98331dfec,3b4c0fc510394e2aa966c07536016e01,41.037,0,18.33,0,0,0
202,scene-0061,1532402935197541,1532402935627675,vehicle_info,cd21dbfc3bd749c7b10a5c42562e0c42,-1.0,0,17.47,0,0,0
203,scene-0061,1532402935197541,1532402935127340,4b77b9d062f547a5a3cfe21ac661ea9a,51122352ffb949f3b61243bef5bd242f,33.89,0,18.33,0,0,0
204,scene-0061,1532402935197541,1532402935627675,56a71c208ac6472f90b6a82529a6ce61,1898da6f5c1c45cfbe108f0c4b7fc011,26.278,0,17.47,0,0,0
205,scene-0061,1532402935197541,1532402935627675,e3c5b72c12c34c85aac247734ad83bef,47b00780ace74436989b60161f3d5dab,20.22,0,17.47,0,0,0
206,scene-0061,1532402935697945,1532402935627675,291e6cccbc254f2ab4eadfe98331dfec,2e0441cc4bd84be8abb40c6f16b46899,38.723,0,17.47,0,0,0
207,scene-0061,1532402935697945,1532402936127003,vehicle_info,88449a5cb1644a199c1c11f6ac034867,-1.0,0,16.58,0,48,0
208,scene-0061,1532402935697945,1532402935627675,a0049f95375044b8987fbcca8fda1e2b,4ade264da3874cf58d70ae75fd744fe6,27.486,0,17.47,0,0,0
209,scene-0061,1532402935697945,1532402936127003,e3c5b72c12c34c85aac247734ad83bef,bff968b87ac64f84947ef5d9c22d6439,17.76,0,16.58,0,48,0
210,scene-0061,1532402935697945,1532402936127003,c1958768d48640948f6053d04cffd35b,b51c154d31f74655b9c680a9341041b2,15.214,0,16.58,0,48,0
211,scene-0061,1532402935697945,1532402935627675,61dd7d03d7ad466d89f901ed64e2c0dd,65e182d89983416f9ef0b17cd3a374dd,27.61,0,17.47,0,0,0
212,scene-0061,1532402935697945,1532402936127003,56a71c208ac6472f90b6a82529a6ce61,2cacda4b60a34c08aa33bb38fa7edc61,23.86,0,16.58,0,48,0
213,scene-0061,1532402935697945,1532402935627675,4b77b9d062f547a5a3cfe21ac661ea9a,c59689fa6ec44c64b28c9ef028887894,31.433,0,17.47,0,0,0
214,scene-0061,1532402936198962,1532402936127003,4b77b9d062f547a5a3cfe21ac661ea9a,911b6f5389c640eebae5c3c69bb2f74c,29.1,0,16.58,0,48,0
215,scene-0061,1532402936198962,1532402936127003,a0049f95375044b8987fbcca8fda1e2b,c2aabb5d51624b40947bb78e544d5e3a,25.223,0,16.58,0,48,0
216,scene-0061,1532402936198962,1532402936127003,61dd7d03d7ad466d89f901ed64e2c0dd,d1473f8810f24eada0400c11c1b41075,25.266,0,16.58,0,48,0
217,scene-0061,1532402936198962,1532402936627017,vehicle_info,2ff86dc19c4644a1a88ce5ba848f56e5,-1.0,48,15.71,0,79,0
218,scene-0061,1532402936198962,1532402936127003,291e6cccbc254f2ab4eadfe98331dfec,8af83c018c7f4f72ab236559577ea3af,36.458,0,16.58,0,48,0
219,scene-0061,1532402936699359,1532402937127649,vehicle_info,bf2938e43c6f487497cda76b51bfc406,-1.0,79,15.55,0,0,0
220,scene-0061,1532402937198682,1532402937627089,vehicle_info,b26e791522294bec90f86fd72226e35c,-1.0,0,15.92,0,0,0
221,scene-0061,1532402937698000,1532402938127018,vehicle_info,c844bf5a9f2243ff8f4bf2c85fe218ff,-1.0,0,15.79,0,0,0
222,scene-0061,1532402938197897,1532402938627564,vehicle_info,fedfb3a6cb804635a0f47143f9ca8d6f,-1.0,0,15.39,0,0,0
223,scene-0061,1532402938647444,1532402939128381,vehicle_info,965f6af5a92449348409029a5f048a38,-1.0,0,14.86,0,0,1
224,scene-0061,1532402939147334,1532402939627276,vehicle_info,4711bcd34644420da8bc77163431888e,-1.0,0,14.07,1,0,0
225,scene-0061,1532402939697511,1532402940627263,vehicle_info,a34fabc7aa674713b71f98ec541eb2d4,-1.0,0,11.41,0,0,0
226,scene-0061,1532402939697511,1532402940627263,c1958768d48640948f6053d04cffd35b,0b875cbe5c924238a3a54f80846b8110,10.749,0,11.41,0,0,0
227,scene-0061,1532402940197958,1532402941126977,vehicle_info,c78067571d104caba7c568a847d56971,-1.0,0,10.63,0,0,0
228,scene-0061,1532402940197958,1532402940627263,12c1f51f9c284f3ea74dbdef151cf24b,18362d0998e24d929683a06565c69279,31.609,0,11.41,0,0,0
229,scene-0061,1532402940197958,1532402940627263,f0056532879643c69e4efc9d845782f0,a9ba4a2f8f0d4766aa06c79dc696570b,30.942,0,11.41,0,0,0
230,scene-0061,1532402940197958,1532402941126977,c1958768d48640948f6053d04cffd35b,3b98da648ec54580a4e6aff7c1aa750d,10.269,0,10.63,0,0,0
231,scene-0061,1532402940797343,1532402941626849,vehicle_info,4246e57f018745c9b2bc68feb3d71b58,-1.0,0,9.88,0,0,0
232,scene-0061,1532402940797343,1532402941626849,c1958768d48640948f6053d04cffd35b,7a10260537024347b87c8b499ea88a15,10.056,0,9.88,0,0,0
233,scene-0061,1532402940797343,1532402941126977,f0056532879643c69e4efc9d845782f0,a6ee838e0dd54b3dae13a13480b7a12e,29.082,0,10.63,0,0,0
234,scene-0061,1532402940797343,1532402941126977,12c1f51f9c284f3ea74dbdef151cf24b,fd82f5ec359246b4829551b24790ba2a,29.742,0,10.63,0,0,0
235,scene-0061,1532402941297218,1532402941626849,f0056532879643c69e4efc9d845782f0,b046addba99a4d22a2c823214518af60,27.645,0,9.88,0,0,0
236,scene-0061,1532402941297218,1532402942126884,vehicle_info,a7acb150914b40bdad9a2dc4e657cbf9,-1.0,0,9.23,0,0,0
237,scene-0061,1532402941297218,1532402941626849,12c1f51f9c284f3ea74dbdef151cf24b,881accfd870646649d00588f0e80f9bf,28.297,0,9.88,0,0,0
238,scene-0061,1532402941297218,1532402942126884,c1958768d48640948f6053d04cffd35b,cfe1457a99e4465f8e6b683a4688e813,10.051,0,9.23,0,0,0
239,scene-0061,1532402941797653,1532402942626612,vehicle_info,0cd661df01aa40c3bb3a773ba86f753a,-1.0,0,8.77,0,0,0
240,scene-0061,1532402941797653,1532402942126884,f0056532879643c69e4efc9d845782f0,91de6cd33de14c6cb4b19fa78b4d93cd,26.324,0,9.23,0,0,0
241,scene-0061,1532402941797653,1532402942126884,12c1f51f9c284f3ea74dbdef151cf24b,041f7d710f6e4572834cfcdb896d8170,26.969,0,9.23,0,0,0
242,scene-0061,1532402941797653,1532402942626612,c1958768d48640948f6053d04cffd35b,cdfd8e85d17942f8820c2f234239b874,10.169,0,8.77,0,0,0
243,scene-0061,1532402942197463,1532402942626612,f0056532879643c69e4efc9d845782f0,2ded0197c5d448dfa68628d88866692d,25.313,0,8.77,0,0,0
244,scene-0061,1532402942197463,1532402942626612,12c1f51f9c284f3ea74dbdef151cf24b,2e43df22a7764cee82bbe6d537bc480b,25.956,0,8.77,0,0,0
245,scene-0061,1532402942197463,1532402943127326,vehicle_info,378a3a3e9af346308ab9dff8ced46d9c,-1.0,0,8.49,0,0,0
246,scene-0061,1532402942197463,1532402943127326,c1958768d48640948f6053d04cffd35b,8633be668e3445b19f26465ff6bdf5a4,10.285,0,8.49,0,0,0
247,scene-0061,1532402942697870,1532402943127326,12c1f51f9c284f3ea74dbdef151cf24b,758491e8b3d24c558651c0133da0f5a7,24.747,0,8.49,0,0,0
248,scene-0061,1532402942697870,1532402943127326,f0056532879643c69e4efc9d845782f0,dfbef879dd924266b148b66b3474198b,24.108,0,8.49,0,0,0
249,scene-0061,1532402942697870,1532402943627546,vehicle_info,eef55c3b48f34d949959b45130ee293a,-1.0,0,8.21,0,0,0
250,scene-0061,1532402942697870,1532402943627546,c1958768d48640948f6053d04cffd35b,97a12a3973934204bc927bf2c6328e16,10.394,0,8.21,0,0,0
251,scene-0061,1532402943197769,1532402944127527,vehicle_info,5fda58ee3ae44ab9b4bbac7a2de66c27,-1.0,0,8.21,0,0,0
252,scene-0061,1532402943197769,1532402943627546,12c1f51f9c284f3ea74dbdef151cf24b,ae070267a00d42429cd2bff28675d59e,23.594,0,8.21,0,0,0
253,scene-0061,1532402943197769,1532402944127527,c1958768d48640948f6053d04cffd35b,c2721bb7f86f48e58800f40a3b5ad613,10.447,0,8.21,0,0,0
254,scene-0061,1532402943197769,1532402943627546,f0056532879643c69e4efc9d845782f0,fda0d119c3e54868aeffaf4a1679742b,22.959,0,8.21,0,0,0
255,scene-0061,1532402943697655,1532402944627353,vehicle_info,919e3c4cec934168a3152077a9adcbea,-1.0,0,8.29,0,0,0
256,scene-0061,1532402943697655,1532402944127527,12c1f51f9c284f3ea74dbdef151cf24b,a926a4f0f6d3486bb7f67f41961a1fa1,22.462,0,8.21,0,0,0
257,scene-0061,1532402943697655,1532402944627353,c1958768d48640948f6053d04cffd35b,dfcd70bb4efa4ae29a99cf19d3d0cfa0,10.509,0,8.29,0,0,0
258,scene-0061,1532402943697655,1532402944127527,f0056532879643c69e4efc9d845782f0,7bd1982f70e04bc09f8630865de72cfb,21.832,0,8.21,0,0,0
259,scene-0061,1532402944198088,1532402945126725,c1958768d48640948f6053d04cffd35b,4e9a65ceca9a4533aed3cfd6ff8eba08,10.516,0,8.3,0,0,0
260,scene-0061,1532402944198088,1532402944627353,f0056532879643c69e4efc9d845782f0,f6be1365b68d42448f150c6ab53cb606,20.701,0,8.29,0,0,0
261,scene-0061,1532402944198088,1532402944627353,12c1f51f9c284f3ea74dbdef151cf24b,90315693361141e9bd626b7f560e5c51,21.324,0,8.29,0,0,0
262,scene-0061,1532402944198088,1532402945126725,vehicle_info,b73152cab88f49d9ba195da81fde1809,-1.0,0,8.3,0,0,0
263,scene-0061,1532402944697931,1532402945627355,vehicle_info,6aa6fa91e0d1492e812eb7e57c47df6e,-1.0,0,8.39,0,0,2
264,scene-0061,1532402944697931,1532402945126725,f0056532879643c69e4efc9d845782f0,715eb629f49e4cef8c982a73c07ba02e,19.618,0,8.3,0,0,0
265,scene-0061,1532402944697931,1532402945126725,12c1f51f9c284f3ea74dbdef151cf24b,78be53897d984a11bbed441861ed50ad,20.234,0,8.3,0,0,0
266,scene-0061,1532402945197276,1532402946127094,vehicle_info,aa581aac963a4fad848ac11fe66e8637,-1.0,0,8.25,2,0,6
267,scene-0061,1532402945697148,1532402946627093,vehicle_info,67e5f88901214f3aa03d68e028185e22,-1.0,0,7.5,6,0,2
268,scene-0061,1532402946297085,1532402946627093,vehicle_info,29e056fc277543c9bc42310b122c640e,-1.0,0,7.5,6,0,2
